id;date;device;canal;sentiment;type_photo;type_sinistre;anciennete_client;garantie;csat;gravite;region;source;commentaire;commentaire_clean;topic;topic_label;keywords
4095;2024-09-27;iOS;App;neg;photo;bris_de_glace;0-1 an;tous_risques;2;moyenne;Auvergne-Rhône-Alpes;Email;Je suis déçu, je ne peux pas joindre les images à la fin du formulaire, et ça bloque encore, je vais réessayer plus tard.;décevoir joindre image fin formulaire bloquer réessayer tard;-1;Commentaires généraux / hors sujet;
4096;2024-10-14;Android;App;pos;parcours;bris_de_glace;3-10 ans;tous_risques;5;faible;Île-de-France;Téléphone;Nickel, le parcours est confus entre les onglets au début, puis tout s'est débloqué rapidement, franchement j'ai eu une réponse rapide, continuez comme ça, bien.;nickel parcours confus onglet début débloquer rapidement franchement réponse rapide continuer bien;2;Blocage après un bon début;nickel, début, débloquer, rapidement, rapide, résolution, être, efficace, suivi, service
4097;2024-02-01;Android;Email;neg;photo;collision;3-10 ans;tous_risques;1;faible;Centre-Val de Loire;Web;Très mécontent, les photos restent en attente à la fin du formulaire, bref je perds un temps fou, ça devient pénible.;mécontent photo attente fin formulaire bref perdre temps fou devenir pénible;19;Thème 19 (à analyser);attente, photo, fou, temps, justificatif, gramme, perdre, pénible, devenir, bloqu
4098;2024-07-17;iOS;App;pos;lenteur;bris_de_glace;3-10 ans;tous_risques;5;moyenne;Île-de-France;Web;Bonne expérience l'app met des minutes à répondre au moment d'envoyer et j'ai pu finaliser sans stress et j'ai eu une réponse rapide bravo à.;bon expérience app mettre minute répondre moment envoyer finaliser stress réponse rapide bravo;-1;Commentaires généraux / hors sujet;
4099;2024-08-26;iOS;App;neg;lenteur;collision;3-10 ans;tiers;1;faible;Île-de-France;App;C'est inadmissible le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout donc rien n'avance j'espère que ça ira.;inadmissible dossier mettre trop afficher joindre pièce perdre rien avancer espérer aller;50;Thème 50 (à analyser);afficher, dossier, mettre, pièce, trop, joindre, avancer, envoyer, réessayer, rien
4100;2024-02-14;iOS;Téléphone;pos;photo;collision;1-3 ans;tous_risques;4;moyenne;Occitanie;Email;Très satisfait, l'ajout des photos bloque à la fin du formulaire au début, puis tout s'est débloqué rapidement, honnêtement le suivi était clair, service efficace.;satisfait ajout photo bloqu fin formulaire début débloquer rapidement honnêtement suivi clair service efficace;139;Thème 139 (à analyser);débloquer, rapidement, début, efficace, service, suivi, ajout, bloqu, photo, clair
4101;2024-01-04;Android;App;neg;complexité;bris_de_glace;1-3 ans;tiers;2;forte;Île-de-France;App;Ras-le-bol, la procédure est trop longue juste pour une info malgré plusieurs essais, et ça bloque encore, merci quand même.;ras-le-bol procédure trop long info essai bloquer;-1;Commentaires généraux / hors sujet;
4102;2024-10-28;Web;Web;neg;photo;collision;3-10 ans;tiers;1;moyenne;Bretagne;App;Très mécontent, la caméra ne s'ouvre pas pendant la déclaration, franchement ça bloque encore, c'est pas sérieux.;mécontent caméra ouvrir déclaration franchement bloquer sérieux;33;Thème 33 (à analyser);caméra, ouvrir, déclaration, avance, inadmissible, mécontent, rien, pénible, devenir, vite
4103;2024-03-30;Web;Téléphone;neg;parcours;collision;3-10 ans;tous_risques;2;faible;Nouvelle-Aquitaine;App;Ras-le-bol, les boutons ne sont pas clairs sur la partie indemnisation et je perds tout, du coup je perds un temps fou, ça devient pénible.;ras-le-bol bouton clair partie indemnisation perdre coup perdre temps fou devenir pénible;44;Thème 44 (à analyser);partie, indemnisation, bouton, clair, réessayer, tard, pénible, devenir, fou, temps
4104;2024-10-01;iOS;App;neu;photo;bris_de_glace;0-1 an;tous_risques;3;moyenne;Occitanie;Web;C'est mitigé, l'ajout des photos bloque après trois essais, du coup ça passe mais c'est limite, j'attends une amélioration.;mitiger ajout photo bloquer essai coup passer limite attendre amélioration;-1;Commentaires généraux / hors sujet;
4105;2024-11-06;Android;Email;neu;complexité;incendie;1-3 ans;tous_risques;3;faible;Auvergne-Rhône-Alpes;App;Pas terrible mais bon, c'est trop technique pour un sinistre simple, donc j'ai dû m'y reprendre, le support via app a aidé.;terrible bon trop technique sinistre simple devoir reprendre support app aider;1;Besoin d’aide / support insuffisant;app, aider, support, réussir, mitiger, limite, globalement, passer, reprendre, final
4106;2024-10-26;iOS;App;neg;bug;collision;1-3 ans;tiers;2;faible;Centre-Val de Loire;Email;Franchement, ça me déconnecte tout seul après la mise à jour malgré plusieurs essais, mais je perds un temps fou, merci quand même.;franchement déconnecter mise jour essai perdre temps fou;17;Thème 17 (à analyser);déconnecter, fois, refaire, mise, jour, mouliner, fou, temps, dernier, perdre
4107;2024-03-31;Android;App;neg;authentification;vol;3-10 ans;pro;1;faible;Auvergne-Rhône-Alpes;App;Franchement, la reconnaissance Face ID échoue même après réinitialisation malgré plusieurs essais, alors je perds un temps fou, je vais réessayer plus tard.;franchement reconnaissance face échouer réinitialisation essai perdre temps fou réessayer tard;40;Thème 40 (à analyser);face, reconnaissance, réinitialisation, mot, passe, refuser, identifiant, échouer, vite, corriger
4108;2024-11-09;Android;App;neg;complexité;vol;1-3 ans;tous_risques;2;faible;Auvergne-Rhône-Alpes;Web;Franchement, les justificatifs demandés sont trop nombreux avant de valider malgré plusieurs essais, franchement ça bloque encore, je vais réessayer plus tard.;franchement justificatif demander trop valider essai franchement bloquer réessayer tard;-1;Commentaires généraux / hors sujet;
4109;2024-04-07;iOS;Web;neu;photo;collision;1-3 ans;tiers;3;moyenne;Pays de la Loire;App;C'est mitigé, je ne peux pas joindre les images au moment de valider, franchement j'ai réussi au final, j'attends une amélioration.;mitiger joindre image moment valider franchement réussir final attendre amélioration;97;Thème 97 (à analyser);image, joindre, amélioration, attendre, globalement, mitiger, reprendre, gramme, réussir, devoir
4110;2024-05-27;Android;Web;neg;complexité;bris_de_glace;0-1 an;tiers;2;faible;Bourgogne-Franche-Comté;Web;Très mécontent, c'est trop technique pour avancer malgré plusieurs essais, honnêtement je perds un temps fou, ça devient pénible.;mécontent trop technique avancer essai honnêtement perdre temps fou devenir pénible;140;Thème 140 (à analyser);technique, trop, envoyer, simple, tard, fou, temps, réessayer, perdre, avancer
4111;2024-07-24;iOS;Web;neg;complexité;catastrophe_naturelle;10+ ans;pro;2;faible;Nouvelle-Aquitaine;App;C'est inadmissible, c'est trop technique alors que j'ai déjà envoyé malgré plusieurs essais, honnêtement je perds un temps fou, j'espère que ça ira mieux.;inadmissible trop technique envoyer essai honnêtement perdre temps fou espérer aller mieux;140;Thème 140 (à analyser);technique, trop, envoyer, simple, tard, fou, temps, réessayer, perdre, avancer
4112;2024-03-28;Android;Web;pos;parcours;bris_de_glace;3-10 ans;tiers;4;faible;Nouvelle-Aquitaine;App;Bonne expérience, le parcours est confus sur la partie indemnisation au début, puis tout s'est débloqué rapidement.;bon expérience parcours confus partie indemnisation début débloquer rapidement;197;Thème 197 (à analyser);partie, indemnisation, débloquer, rapidement, début, expérience, trouver, comprendre, rapide, résolution
4113;2024-12-18;Android;App;pos;complexité;collision;1-3 ans;pro;4;faible;Auvergne-Rhône-Alpes;App;Nickel, je dois refaire plusieurs fois pour avancer au début, puis tout s'est débloqué rapidement, honnêtement tout est bien expliqué, service efficace, nickel.;nickel devoir refaire fois avancer début débloquer rapidement honnêtement bien expliquer service efficace nickel;2;Blocage après un bon début;nickel, début, débloquer, rapidement, rapide, résolution, être, efficace, suivi, service
4114;2024-03-07;Android;Web;neg;parcours;catastrophe_naturelle;1-3 ans;tous_risques;1;faible;Île-de-France;Web;Ras-le-bol, les boutons ne sont pas clairs entre les onglets et je perds tout, et rien n'avance, merci de corriger vite.;ras-le-bol bouton clair onglet perdre rien avance corriger vite;138;Thème 138 (à analyser);onglet, bouton, clair, appeler, finir, décevoir, bloquer, tard, avance, réessayer
4115;2024-02-21;Android;Web;neu;parcours;collision;10+ ans;tiers;3;faible;PACA;Agence;Globalement ça va, je ne comprends pas les étapes sur le récapitulatif, alors ça passe mais c'est limite, j'attends une amélioration.;globalement comprendre étape récapitulatif passer limite attendre amélioration;172;Thème 172 (à analyser);récapitulatif, amélioration, attendre, confus, parcours, répèter, demander, mitiger, info, comprendre
4116;2024-10-23;Web;Téléphone;neg;bug;collision;3-10 ans;tous_risques;1;moyenne;Île-de-France;App;Très mécontent, j'ai un écran blanc sur mon téléphone malgré plusieurs essais, mais je perds un temps fou, j'espère que ça ira mieux.;mécontent écran blanc téléphone essai perdre temps fou espérer aller mieux;96;Thème 96 (à analyser);blanc, téléphone, écran, aider, support, passer, dernier, limite, terrible, fou
4117;2024-02-15;Android;App;neu;parcours;collision;1-3 ans;tiers;3;faible;Auvergne-Rhône-Alpes;App;C'est mitigé, je ne comprends pas les étapes entre les onglets, honnêtement j'ai dû m'y reprendre, le support via app a aidé.;mitiger comprendre étape onglet honnêtement devoir reprendre support app aider;1;Besoin d’aide / support insuffisant;app, aider, support, réussir, mitiger, limite, globalement, passer, reprendre, final
4118;2024-04-25;iOS;App;neg;bug;bris_de_glace;1-3 ans;tiers;2;moyenne;Île-de-France;Téléphone;Ras-le-bol, l'application plante sur mon téléphone, bref je perds un temps fou, merci quand même.;ras-le-bol application plant téléphone bref perdre temps fou;84;Thème 84 (à analyser);application, plant, téléphone, appli, plante, décevoir, vite, inadmissible, bloquer, corriger
4119;2024-11-15;iOS;App;pos;parcours;collision;3-10 ans;tiers;5;moyenne;Pays de la Loire;Téléphone;Merci, on tourne en rond dans les écrans entre les onglets au début, puis tout s'est débloqué rapidement.;tourne rond écran onglet début débloquer rapidement;36;Thème 36 (à analyser);onglet, écran, tourne, rond, pénible, appeler, devenir, finir, vite, corriger
4120;2024-02-27;Android;Web;neg;parcours;collision;3-10 ans;tiers;1;faible;Bretagne;Web;Franchement, le parcours est confus entre les onglets, et rien n'avance, bonne journée.;franchement parcours confus onglet rien avance bon journée;9;Parcours confus / onglets incompréhensibles;onglet, parcours, confus, comprendre, étape, globalement, journée, manque, simplicité, inadmissible
4121;2024-11-29;Android;App;neg;lenteur;bris_de_glace;0-1 an;tous_risques;2;moyenne;Auvergne-Rhône-Alpes;Agence;Je suis déçu, l'app met des minutes à répondre depuis hier soir et je perds tout, mais rien n'avance, je vais réessayer plus tard.;décevoir app mettre minute répondre hier soir perdre rien avancer réessayer tard;102;Thème 102 (à analyser);hier, répondre, soir, minute, mettre, app, tard, réessayer, décevoir, honnêtement
4122;2024-06-10;iOS;App;neg;lenteur;catastrophe_naturelle;3-10 ans;jeune_conducteur;2;faible;Auvergne-Rhône-Alpes;App;Je suis déçu, le chargement est interminable au moment d'envoyer, du coup rien n'avance, je vais réessayer plus tard.;décevoir chargement interminable moment envoyer coup rien avancer réessayer tard;3;Chargement interminable des pièces;chargement, interminable, pièce, envoyer, joindre, moment, tard, réessayer, étape, perdre
4123;2024-03-20;iOS;Web;neg;authentification;collision;3-10 ans;tous_risques;2;faible;Centre-Val de Loire;App;C'est inadmissible, le mot de passe est refusé sur l'espace client et je perds tout, et je perds un temps fou, ça devient pénible.;inadmissible mot passe refuser espace client perdre perdre temps fou devenir pénible;48;Thème 48 (à analyser);espace, client, mot, passe, refuser, reconnaissance, face, échouer, inadmissible, finir
4124;2024-03-19;iOS;App;pos;photo;collision;10+ ans;tous_risques;4;faible;Bretagne;Agence;Très satisfait, l'envoi des clichés échoue après trois essais au début, puis tout s'est débloqué rapidement, franchement tout est bien expliqué, service efficace.;satisfait envoi cliché échouer essai début débloquer rapidement franchement bien expliquer service efficace;136;Thème 136 (à analyser);service, efficace, débloquer, rapidement, début, expérience, échouer, suivi, envoi, cliché
4125;2024-09-27;iOS;Téléphone;neg;authentification;collision;1-3 ans;tous_risques;2;faible;Normandie;App;C'est inadmissible, ça bloque sur l'authentification alors que mes identifiants sont bons et je perds tout, bref rien n'avance, je vais réessayer plus tard.;inadmissible bloquer authentification identifiant bon perdre bref rien avance réessayer tard;29;Thème 29 (à analyser);authentification, identifiant, tentative, réinitialisation, bloquer, bon, manque, simplicité, reprendre, fou
4126;2024-03-20;Android;App;neg;photo;collision;3-10 ans;pro;2;faible;Hauts-de-France;Web;Je suis déçu, l'ajout des photos bloque après trois essais malgré plusieurs essais, mais rien n'avance, ça devient pénible.;décevoir ajout photo bloquer essai essai rien avancer devenir pénible;46;Thème 46 (à analyser);ajout, photo, bloquer, gramme, essai, avance, décevoir, tard, rien, réessayer
4127;2024-11-07;iOS;Web;neg;photo;collision;0-1 an;tous_risques;1;moyenne;Île-de-France;Téléphone;Franchement, l'ajout des photos bloque sur l'étape des justificatifs, honnêtement je perds un temps fou, merci de corriger vite.;franchement ajout photo bloqu étape justificatif honnêtement perdre temps fou corriger vite;19;Thème 19 (à analyser);attente, photo, fou, temps, justificatif, gramme, perdre, pénible, devenir, bloqu
